datetime,site_id,depth,observation,variable
2021-06-05T00:00:00Z,ccre,1,23.8541,temperature
2021-06-05T00:00:00Z,ccre,2,23.8726,temperature
2021-06-05T00:00:00Z,ccre,3,23.7264,temperature
2021-06-05T00:00:00Z,ccre,4,22.2278,temperature
2021-06-05T00:00:00Z,ccre,5,17.9579,temperature
2021-06-05T00:00:00Z,ccre,6,15.6174,temperature
2021-06-05T00:00:00Z,ccre,7,13.8466,temperature
2021-06-05T00:00:00Z,ccre,8,11.7444,temperature
2021-06-05T00:00:00Z,ccre,10,10.1758,temperature
2021-06-05T00:00:00Z,ccre,11,10.0186,temperature
2021-06-05T00:00:00Z,ccre,15,9.7233,temperature
2021-06-06T00:00:00Z,ccre,1,24.5997,temperature
2021-06-06T00:00:00Z,ccre,2,23.7899,temperature
2021-06-06T00:00:00Z,ccre,3,22.7994,temperature
2021-06-06T00:00:00Z,ccre,4,20.9956,temperature
2021-06-06T00:00:00Z,ccre,5,19.1755,temperature
2021-06-06T00:00:00Z,ccre,6,17.712,temperature
2021-06-06T00:00:00Z,ccre,7,14.5609,temperature
2021-06-06T00:00:00Z,ccre,8,12.4438,temperature
2021-06-06T00:00:00Z,ccre,10,10.4328,temperature
2021-06-06T00:00:00Z,ccre,11,10.1218,temperature
2021-06-06T00:00:00Z,ccre,15,9.7695,temperature
2021-06-07T00:00:00Z,ccre,1,26.2275,temperature
2021-06-07T00:00:00Z,ccre,2,24.3022,temperature
2021-06-07T00:00:00Z,ccre,3,23.6981,temperature
2021-06-07T00:00:00Z,ccre,4,21.1344,temperature
2021-06-07T00:00:00Z,ccre,5,18.9933,temperature
2021-06-07T00:00:00Z,ccre,6,16.5467,temperature
2021-06-07T00:00:00Z,ccre,7,15.424,temperature
2021-06-07T00:00:00Z,ccre,8,13.7068,temperature
2021-06-07T00:00:00Z,ccre,10,10.7456,temperature
2021-06-07T00:00:00Z,ccre,11,10.3332,temperature
2021-06-07T00:00:00Z,ccre,15,9.7811,temperature
2021-06-08T00:00:00Z,ccre,1,24.7295,temperature
2021-06-08T00:00:00Z,ccre,2,24.1364,temperature
2021-06-08T00:00:00Z,ccre,3,22.6371,temperature
2021-06-08T00:00:00Z,ccre,4,20.8118,temperature
2021-06-08T00:00:00Z,ccre,5,19.1358,temperature
2021-06-08T00:00:00Z,ccre,6,17.0901,temperature
2021-06-08T00:00:00Z,ccre,7,14.9908,temperature
2021-06-08T00:00:00Z,ccre,8,12.4807,temperature
2021-06-08T00:00:00Z,ccre,10,10.4902,temperature
2021-06-08T00:00:00Z,ccre,11,10.2342,temperature
2021-06-08T00:00:00Z,ccre,15,9.7818,temperature
2021-06-09T00:00:00Z,ccre,1,25.9291,temperature
2021-06-09T00:00:00Z,ccre,2,24.6601,temperature
2021-06-09T00:00:00Z,ccre,3,24.1935,temperature
2021-06-09T00:00:00Z,ccre,4,21.7143,temperature
2021-06-09T00:00:00Z,ccre,5,19.3437,temperature
2021-06-09T00:00:00Z,ccre,6,17.4053,temperature
2021-06-09T00:00:00Z,ccre,7,16.4442,temperature
2021-06-09T00:00:00Z,ccre,8,14.9714,temperature
2021-06-09T00:00:00Z,ccre,10,10.8858,temperature
2021-06-09T00:00:00Z,ccre,11,10.3414,temperature
2021-06-09T00:00:00Z,ccre,15,9.7749,temperature
2021-06-10T00:00:00Z,ccre,1,26.31,temperature
2021-06-10T00:00:00Z,ccre,2,26.227,temperature
2021-06-10T00:00:00Z,ccre,3,25.5871,temperature
2021-06-10T00:00:00Z,ccre,4,21.7085,temperature
2021-06-10T00:00:00Z,ccre,5,18.9924,temperature
2021-06-10T00:00:00Z,ccre,6,17.1979,temperature
2021-06-10T00:00:00Z,ccre,7,15.3424,temperature
2021-06-10T00:00:00Z,ccre,8,12.5679,temperature
2021-06-10T00:00:00Z,ccre,10,10.6089,temperature
2021-06-10T00:00:00Z,ccre,11,10.3637,temperature
2021-06-10T00:00:00Z,ccre,15,9.8343,temperature
2021-06-11T00:00:00Z,ccre,1,26.3563,temperature
2021-06-11T00:00:00Z,ccre,2,26.3509,temperature
2021-06-11T00:00:00Z,ccre,3,23.8887,temperature
2021-06-11T00:00:00Z,ccre,4,21.978,temperature
2021-06-11T00:00:00Z,ccre,5,20.1462,temperature
2021-06-11T00:00:00Z,ccre,6,17.3917,temperature
2021-06-11T00:00:00Z,ccre,7,15.3576,temperature
2021-06-11T00:00:00Z,ccre,8,13.2441,temperature
2021-06-11T00:00:00Z,ccre,10,10.4971,temperature
2021-06-11T00:00:00Z,ccre,11,10.3158,temperature
2021-06-11T00:00:00Z,ccre,15,9.8707,temperature
2021-06-12T00:00:00Z,ccre,1,26.1651,temperature
2021-06-12T00:00:00Z,ccre,2,26.1803,temperature
2021-06-12T00:00:00Z,ccre,3,26.1186,temperature
2021-06-12T00:00:00Z,ccre,4,23.207,temperature
2021-06-12T00:00:00Z,ccre,5,20.1133,temperature
2021-06-12T00:00:00Z,ccre,6,17.1591,temperature
2021-06-12T00:00:00Z,ccre,7,15.1183,temperature
2021-06-12T00:00:00Z,ccre,8,12.6783,temperature
2021-06-12T00:00:00Z,ccre,10,10.5575,temperature
2021-06-12T00:00:00Z,ccre,11,10.3047,temperature
2021-06-12T00:00:00Z,ccre,15,9.862,temperature
2021-06-13T00:00:00Z,ccre,1,26.1888,temperature
2021-06-13T00:00:00Z,ccre,2,26.207,temperature
2021-06-13T00:00:00Z,ccre,3,25.6653,temperature
2021-06-13T00:00:00Z,ccre,4,21.4353,temperature
2021-06-13T00:00:00Z,ccre,5,19.4886,temperature
2021-06-13T00:00:00Z,ccre,6,17.8601,temperature
2021-06-13T00:00:00Z,ccre,7,16.3697,temperature
2021-06-13T00:00:00Z,ccre,8,14.5347,temperature
2021-06-13T00:00:00Z,ccre,10,10.812,temperature
2021-06-13T00:00:00Z,ccre,11,10.3185,temperature
2021-06-13T00:00:00Z,ccre,15,9.9267,temperature
2021-06-14T00:00:00Z,ccre,1,25.9908,temperature
2021-06-14T00:00:00Z,ccre,2,26.0059,temperature
2021-06-14T00:00:00Z,ccre,3,25.8573,temperature
2021-06-14T00:00:00Z,ccre,4,25.2911,temperature
2021-06-14T00:00:00Z,ccre,5,22.3043,temperature
2021-06-14T00:00:00Z,ccre,6,15.7494,temperature
2021-06-14T00:00:00Z,ccre,7,13.4441,temperature
2021-06-14T00:00:00Z,ccre,8,11.8884,temperature
2021-06-14T00:00:00Z,ccre,10,10.4885,temperature
2021-06-14T00:00:00Z,ccre,11,10.3231,temperature
2021-06-14T00:00:00Z,ccre,15,9.9117,temperature
2021-06-15T00:00:00Z,ccre,1,27.2462,temperature
2021-06-15T00:00:00Z,ccre,2,26.4074,temperature
2021-06-15T00:00:00Z,ccre,3,25.9014,temperature
2021-06-15T00:00:00Z,ccre,4,23.6214,temperature
2021-06-15T00:00:00Z,ccre,5,20.4382,temperature
2021-06-15T00:00:00Z,ccre,6,18.1829,temperature
2021-06-15T00:00:00Z,ccre,7,14.9286,temperature
2021-06-15T00:00:00Z,ccre,8,12.3366,temperature
2021-06-15T00:00:00Z,ccre,10,10.5435,temperature
2021-06-15T00:00:00Z,ccre,11,10.3055,temperature
2021-06-15T00:00:00Z,ccre,15,9.9185,temperature
2021-06-16T00:00:00Z,ccre,1,26.337,temperature
2021-06-16T00:00:00Z,ccre,2,26.3524,temperature
2021-06-16T00:00:00Z,ccre,3,26.3357,temperature
2021-06-16T00:00:00Z,ccre,4,26.2715,temperature
2021-06-16T00:00:00Z,ccre,5,20.0739,temperature
2021-06-16T00:00:00Z,ccre,6,16.8521,temperature
2021-06-16T00:00:00Z,ccre,7,14.7404,temperature
2021-06-16T00:00:00Z,ccre,8,12.7998,temperature
2021-06-16T00:00:00Z,ccre,10,10.968,temperature
2021-06-16T00:00:00Z,ccre,11,10.544,temperature
2021-06-16T00:00:00Z,ccre,15,9.9996,temperature
2021-06-17T00:00:00Z,ccre,1,25.9519,temperature
2021-06-17T00:00:00Z,ccre,2,25.96,temperature
2021-06-17T00:00:00Z,ccre,3,25.9588,temperature
2021-06-17T00:00:00Z,ccre,4,25.8954,temperature
2021-06-17T00:00:00Z,ccre,5,20.8797,temperature
2021-06-17T00:00:00Z,ccre,6,17.5271,temperature
2021-06-17T00:00:00Z,ccre,7,14.3951,temperature
2021-06-17T00:00:00Z,ccre,8,12.6009,temperature
2021-06-17T00:00:00Z,ccre,10,10.7437,temperature
2021-06-17T00:00:00Z,ccre,11,10.4396,temperature
2021-06-17T00:00:00Z,ccre,15,9.9808,temperature
2021-06-18T00:00:00Z,ccre,1,26.0834,temperature
2021-06-18T00:00:00Z,ccre,2,26.1052,temperature
2021-06-18T00:00:00Z,ccre,3,26.0764,temperature
2021-06-18T00:00:00Z,ccre,4,25.2992,temperature
2021-06-18T00:00:00Z,ccre,5,20.7507,temperature
